num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,policy_reward_min/attacker,policy_reward_min/defender,policy_reward_max/attacker,policy_reward_max/defender,policy_reward_mean/attacker,policy_reward_mean/defender,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_attacker_reward,hist_stats/policy_defender_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/last_target_update_ts,counters/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/policy_reward_min/attacker,sampler_results/policy_reward_min/defender,sampler_results/policy_reward_max/attacker,sampler_results/policy_reward_max/defender,sampler_results/policy_reward_mean/attacker,sampler_results/policy_reward_mean/defender,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/hist_stats/policy_attacker_reward,sampler_results/hist_stats/policy_defender_reward,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,info/learner/attacker/td_error,info/learner/attacker/num_agent_steps_trained,info/learner/defender/td_error,info/learner/defender/num_agent_steps_trained,info/learner/attacker/learner_stats/cur_lr,info/learner/attacker/learner_stats/mean_q,info/learner/attacker/learner_stats/min_q,info/learner/attacker/learner_stats/max_q,info/learner/attacker/learner_stats/mean_td_error,info/learner/defender/learner_stats/cur_lr,info/learner/defender/learner_stats/mean_q,info/learner/defender/learner_stats/min_q,info/learner/defender/learner_stats/max_q,info/learner/defender/learner_stats/mean_td_error
0,-126.73333333333342,-201.73333333333355,-171.7777777777779,300.3333333333333,3,0,3,1005,32,1008,32,1008,32,1008,32,1005,False,3,1,5f583_00000,d83cb2d89bc543feb18deca748a0082f,2022-09-11_15-47-47,1662886067,1.316469669342041,1.316469669342041,14740,XorgWorkstation,127.0.0.1,1.316469669342041,0,1,9.31046748161316,1008,32,1005,32,1008,1,-126.73333333333342,-201.73333333333355,-171.7777777777779,300.3333333333333,3,0,-185.36666666666673,-17.1,-124.43333333333341,-1.4999999999999998,-164.81111111111122,-6.966666666666668,"[-186.86666666666676, -201.73333333333355, -126.73333333333342]","[283, 303, 315]","[-185.36666666666673, -184.63333333333352, -124.43333333333341]","[-1.4999999999999998, -17.1, -2.3]",0.3022725457135813,0.7704518786995393,0.058105980017536585,0.5470449445745239,0.0,43.497,0.0,0.0,253.583,126.191,3.0,1008,32,1005,32,1008,1,5.15,50.1,-185.36666666666673,-17.1,-124.43333333333341,-1.4999999999999998,-164.81111111111122,-6.966666666666668,"[-186.86666666666676, -201.73333333333355, -126.73333333333342]","[283, 303, 315]","[-185.36666666666673, -184.63333333333352, -124.43333333333341]","[-1.4999999999999998, -17.1, -2.3]",0.3022725457135813,0.7704518786995393,0.058105980017536585,0.5470449445745239,0.0,"[1.2284937  2.2670953  1.6108683  0.56056964 2.2493567  2.4483252
 1.5120798  0.41511518 1.0053235  1.8813647  1.6192973  2.4790964
 1.6111063  1.312748   2.1252198  3.315174  ]",16.0,"[ 0.4295479   0.6222817   1.4056658   1.9242764   1.0488358   0.8422558
  0.53367317  1.9544107   1.1152177   1.2973691   0.01142152  0.12042796
 -1.3990903   0.13338947  0.04717214 -0.4499849 ]",16.0,0.0005000000237487257,0.44909167,-0.08013949,0.86951447,1.7275772,0.0005000000237487257,0.07003324,-1.1464853,0.4838149,0.60230434
0,-126.73333333333342,-201.73333333333355,-181.0466666666667,305.8,2,0,3,2013,2720,2016,2720,1008,2688,2016,2688,2013,False,5,2,5f583_00000,d83cb2d89bc543feb18deca748a0082f,2022-09-11_15-47-49,1662886069,2.2401323318481445,3.5566020011901855,14740,XorgWorkstation,127.0.0.1,3.5566020011901855,0,2,9.31046748161316,2016,2720,2013,2720,2016,3,-126.73333333333342,-201.73333333333355,-181.0466666666667,305.8,2,0,-191.56666666666655,-17.1,-124.43333333333341,-1.4999999999999998,-173.2066666666667,-7.840000000000001,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654]","[283, 303, 315, 300, 328]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999]",0.3068316412296033,0.7140963408291668,0.06045762763276784,0.5383804387608662,0.0,24.521,0.1,319870.658,3.248,9851.927,2.361,2016,2720,2013,2720,2016,3,4.066666666666667,50.26666666666667,-191.56666666666655,-17.1,-124.43333333333341,-1.4999999999999998,-173.2066666666667,-7.840000000000001,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654]","[283, 303, 315, 300, 328]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999]",0.3068316412296033,0.7140963408291668,0.06045762763276784,0.5383804387608662,0.0,"[ 0.16475469  0.7591982  -0.10566187 -0.18511796  0.23706555 -0.64275634
 -0.16267967 -0.8010323   0.32058716 -0.31389427  1.6720421  -0.5338893
 -0.65825975  0.24032342  0.12145841 -0.12222517]",16.0,"[-0.03664947  0.03021955 -0.24790919 -0.2569213  -0.5102377   0.04925966
 -0.6743542  -0.45311093  1.0678957  -0.25005502 -0.48004848 -0.6757399
 -0.12766385  0.13846612 -0.68744606  0.424798  ]",16.0,0.0005000000237487257,-1.9469465,-2.5161521,-0.92291516,-0.0006304458,0.0005000000237487257,-1.3098581,-1.842765,-0.85530055,-0.16809356
0,-126.73333333333342,-201.73333333333355,-175.6111111111112,315.22222222222223,4,0,3,3021,5408,3024,5408,1008,2688,3024,2688,3021,False,9,3,5f583_00000,d83cb2d89bc543feb18deca748a0082f,2022-09-11_15-47-51,1662886071,2.077894687652588,5.634496688842773,14740,XorgWorkstation,127.0.0.1,5.634496688842773,0,3,9.31046748161316,3024,5408,3021,5408,3024,5,-126.73333333333342,-201.73333333333355,-175.6111111111112,315.22222222222223,4,0,-192.93333333333337,-17.1,-124.43333333333341,-1.4999999999999998,-168.04444444444454,-7.566666666666667,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335]","[283, 303, 315, 300, 328, 333, 292, 369, 314]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009]",0.29574283415087815,0.6594932486227864,0.05862735024756191,0.5242324414785685,0.0,24.215,0.201,159479.24,3.264,9802.567,2.642,3024,5408,3021,5408,3024,5,4.766666666666667,50.300000000000004,-192.93333333333337,-17.1,-124.43333333333341,-1.4999999999999998,-168.04444444444454,-7.566666666666667,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335]","[283, 303, 315, 300, 328, 333, 292, 369, 314]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009]",0.29574283415087815,0.6594932486227864,0.05862735024756191,0.5242324414785685,0.0,"[ 0.2127459   0.80202436 -0.01233006 -0.05688012 -0.58594155  0.05518723
  0.36421204 -0.41079265  0.5681381   0.05145836  1.1112685  -0.5227102
 -0.4602728  -0.31398797 -1.970228    0.12683296]",16.0,"[-0.12260687 -0.31001306  0.26156056 -0.21402246  0.72694564 -0.11283839
 -0.25395    -0.15669811  0.0293088  -0.27015126 -0.09181547  0.51539564
 -0.91691387  0.7833216  -0.53367996  0.273345  ]",16.0,0.0005000000237487257,-2.4258838,-4.521066,-1.1029967,-0.065079734,0.0005000000237487257,-1.2907175,-1.7336435,-0.53367996,-0.024550762
0,-119.16666666666663,-201.73333333333355,-167.46944444444452,302.9166666666667,3,0,3,4029,8096,4032,8096,1008,2688,4032,2688,4029,False,12,4,5f583_00000,d83cb2d89bc543feb18deca748a0082f,2022-09-11_15-47-53,1662886073,2.092118501663208,7.7266151905059814,14740,XorgWorkstation,127.0.0.1,7.7266151905059814,0,4,9.31046748161316,4032,8096,4029,8096,4032,7,-119.16666666666663,-201.73333333333355,-167.46944444444452,302.9166666666667,3,0,-192.93333333333337,-17.1,-120.76666666666664,1.6000000000000005,-161.42777777777786,-6.041666666666668,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005]",0.2933988036274861,0.6391339458789832,0.058552718863412456,0.5130501143319804,0.0,26.621,0.1,319946.908,3.223,9928.962,2.383,4032,8096,4029,8096,4032,7,4.55,50.45,-192.93333333333337,-17.1,-120.76666666666664,1.6000000000000005,-161.42777777777786,-6.041666666666668,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005]",0.2933988036274861,0.6391339458789832,0.058552718863412456,0.5130501143319804,0.0,"[ 0.75491714 -0.4747491   0.47430396  0.5635166   1.4887323  -0.7445824
 -0.546957   -0.70549417  0.22715354 -0.14450598  0.21116102 -2.1283295
  0.3501897  -0.08889008 -0.20968485  0.2852769 ]",16.0,"[-0.2835709  -0.0678485   0.21556103  0.17572713 -0.29342288 -0.3887666
 -0.07635432  0.11826003 -0.07369637  0.31760007 -0.14400065 -0.32970756
  0.06596947 -0.13645756 -0.39996564 -0.10898262]",16.0,0.0005000000237487257,-3.4054232,-5.227869,-1.2765607,-0.04299636,0.0005000000237487257,-0.90047616,-1.356128,-0.13737248,-0.08810349
0,-93.13333333333337,-204.33333333333317,-165.63750000000005,301.125,4,0,3,5037,10784,5040,10784,1008,2688,5040,2688,5037,False,16,5,5f583_00000,d83cb2d89bc543feb18deca748a0082f,2022-09-11_15-47-56,1662886076,2.1958301067352295,9.922445297241211,14740,XorgWorkstation,127.0.0.1,9.922445297241211,0,5,9.31046748161316,5040,10784,5037,10784,5040,9,-93.13333333333337,-204.33333333333317,-165.63750000000005,301.125,4,0,-194.86666666666667,-17.1,-86.43333333333337,1.6000000000000005,-159.20625000000004,-6.43125,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663, -93.13333333333337, -141.8333333333334, -201.2666666666667, -204.33333333333317]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237, 151, 286, 351, 395]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664, -86.43333333333337, -137.03333333333333, -194.86666666666667, -191.83333333333312]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005, -6.7, -4.800000000000001, -6.4, -12.5]",0.29267413571513623,0.6221441208325795,0.058561520748264595,0.5074245590040816,0.0,29.246,0.301,106479.752,3.621,8837.556,2.612,5040,10784,5037,10784,5040,9,5.866666666666667,50.46666666666667,-194.86666666666667,-17.1,-86.43333333333337,1.6000000000000005,-159.20625000000004,-6.43125,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663, -93.13333333333337, -141.8333333333334, -201.2666666666667, -204.33333333333317]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237, 151, 286, 351, 395]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664, -86.43333333333337, -137.03333333333333, -194.86666666666667, -191.83333333333312]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005, -6.7, -4.800000000000001, -6.4, -12.5]",0.29267413571513623,0.6221441208325795,0.058561520748264595,0.5074245590040816,0.0,"[-0.3085723  -0.6091428  -0.22362137 -0.48754454 -0.05933714  0.37993908
 -0.13823152  0.6842451   0.17512894  0.03860855  0.31206608  0.9677386
  0.3167236   0.1949346  -0.5051489   0.8242464 ]",16.0,"[ 0.04835021  0.34460464  0.0894333   0.07659233  0.04961479  0.38780808
 -0.20803297 -0.34453112  0.24463922  0.17657602 -0.32336205  0.06553543
  0.01807773 -0.10699606  0.5979483  -0.38058943]",16.0,0.0005000000237487257,-4.3894877,-5.4904037,-2.0249,0.09762703,0.0005000000237487257,-0.72296464,-1.2942287,0.05552887,0.045979276
0,-93.13333333333337,-228.7333333333334,-168.7333333333334,303.4736842105263,3,0,3,6045,13472,6048,13472,1008,2688,6048,2688,6045,False,19,6,5f583_00000,d83cb2d89bc543feb18deca748a0082f,2022-09-11_15-47-58,1662886078,2.072903871536255,11.995349168777466,14740,XorgWorkstation,127.0.0.1,11.995349168777466,0,6,9.31046748161316,6048,13472,6045,13472,6048,11,-93.13333333333337,-228.7333333333334,-168.7333333333334,303.4736842105263,3,0,-217.63333333333333,-17.1,-86.43333333333337,1.6000000000000005,-161.44912280701757,-7.28421052631579,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663, -93.13333333333337, -141.8333333333334, -201.2666666666667, -204.33333333333317, -151.23333333333335, -175.76666666666677, -228.7333333333334]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237, 151, 286, 351, 395, 286, 310, 352]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664, -86.43333333333337, -137.03333333333333, -194.86666666666667, -191.83333333333312, -134.5333333333334, -168.06666666666678, -217.63333333333333]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005, -6.7, -4.800000000000001, -6.4, -12.5, -16.700000000000003, -7.7, -11.100000000000003]",0.2916728338738463,0.6136270910769356,0.05848896934455201,0.5032585075395842,0.0,25.075,0.15,212773.824,3.36,9525.135,2.377,6048,13472,6045,13472,6048,11,5.333333333333333,50.6,-217.63333333333333,-17.1,-86.43333333333337,1.6000000000000005,-161.44912280701757,-7.28421052631579,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663, -93.13333333333337, -141.8333333333334, -201.2666666666667, -204.33333333333317, -151.23333333333335, -175.76666666666677, -228.7333333333334]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237, 151, 286, 351, 395, 286, 310, 352]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664, -86.43333333333337, -137.03333333333333, -194.86666666666667, -191.83333333333312, -134.5333333333334, -168.06666666666678, -217.63333333333333]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005, -6.7, -4.800000000000001, -6.4, -12.5, -16.700000000000003, -7.7, -11.100000000000003]",0.2916728338738463,0.6136270910769356,0.05848896934455201,0.5032585075395842,0.0,"[ 5.3627682e-01 -4.0644045e+00  8.8755131e-02  4.4990492e-01
  1.3893914e+00  2.0174980e-03 -2.9562879e-01  1.8518157e+00
 -2.9826450e-01 -8.8646889e-02  1.6408920e-01  8.5334301e-02
 -8.9309740e-01 -6.1078739e-01  6.9528103e-02 -1.3001013e-01]",16.0,"[ 0.3741967   0.6700703   0.0899561   0.01780158  0.29444027 -0.29128295
  0.5425632   0.22356611  0.86315274 -0.14370628  0.15852332  1.0541503
 -0.09695193 -0.08260372 -0.3792029   0.13919729]",16.0,0.0005000000237487257,-6.085966,-8.944405,-4.1058545,-0.108982906,0.0005000000237487257,-0.39957577,-1.0211687,0.14337538,0.2146169
0,-93.13333333333337,-228.7333333333334,-175.05000000000007,309.1818181818182,3,0,3,7053,16160,7056,16160,1008,2688,7056,2688,7053,False,22,7,5f583_00000,d83cb2d89bc543feb18deca748a0082f,2022-09-11_15-48-00,1662886080,2.0759949684143066,14.071344137191772,14740,XorgWorkstation,127.0.0.1,14.071344137191772,0,7,9.31046748161316,7056,16160,7053,16160,7056,13,-93.13333333333337,-228.7333333333334,-175.05000000000007,309.1818181818182,3,0,-217.63333333333333,-17.1,-86.43333333333337,1.6000000000000005,-167.5090909090909,-7.540909090909091,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663, -93.13333333333337, -141.8333333333334, -201.2666666666667, -204.33333333333317, -151.23333333333335, -175.76666666666677, -228.7333333333334, -199.20000000000005, -219.76666666666682, -226.19999999999976]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237, 151, 286, 351, 395, 286, 310, 352, 378, 304, 354]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664, -86.43333333333337, -137.03333333333333, -194.86666666666667, -191.83333333333312, -134.5333333333334, -168.06666666666678, -217.63333333333333, -195.7, -206.06666666666678, -215.8999999999997]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005, -6.7, -4.800000000000001, -6.4, -12.5, -16.700000000000003, -7.7, -11.100000000000003, -3.5, -13.7, -10.300000000000002]",0.29084741331398867,0.6068508076800916,0.05850180295199287,0.499696817266372,0.0,24.554,0.1,319186.036,3.386,9450.555,2.408,7056,16160,7053,16160,7056,13,6.233333333333333,50.56666666666666,-217.63333333333333,-17.1,-86.43333333333337,1.6000000000000005,-167.5090909090909,-7.540909090909091,"[-186.86666666666676, -201.73333333333355, -126.73333333333342, -190.63333333333333, -199.26666666666654, -154.26666666666696, -168.16666666666674, -152.5000000000002, -200.3333333333335, -164.50000000000006, -145.46666666666667, -119.16666666666663, -93.13333333333337, -141.8333333333334, -201.2666666666667, -204.33333333333317, -151.23333333333335, -175.76666666666677, -228.7333333333334, -199.20000000000005, -219.76666666666682, -226.19999999999976]","[283, 303, 315, 300, 328, 333, 292, 369, 314, 288, 273, 237, 151, 286, 351, 395, 286, 310, 352, 378, 304, 354]","[-185.36666666666673, -184.63333333333352, -124.43333333333341, -180.03333333333336, -191.56666666666655, -143.86666666666696, -163.36666666666673, -146.2000000000002, -192.93333333333337, -160.60000000000002, -143.36666666666667, -120.76666666666664, -86.43333333333337, -137.03333333333333, -194.86666666666667, -191.83333333333312, -134.5333333333334, -168.06666666666678, -217.63333333333333, -195.7, -206.06666666666678, -215.8999999999997]","[-1.4999999999999998, -17.1, -2.3, -10.600000000000001, -7.699999999999999, -10.400000000000002, -4.800000000000001, -6.299999999999999, -7.400000000000009, -3.8999999999999995, -2.0999999999999996, 1.6000000000000005, -6.7, -4.800000000000001, -6.4, -12.5, -16.700000000000003, -7.7, -11.100000000000003, -3.5, -13.7, -10.300000000000002]",0.29084741331398867,0.6068508076800916,0.05850180295199287,0.499696817266372,0.0,"[ 0.24224186 -4.095235   -0.5579424  -0.4151163   0.4195652  -0.06738472
  0.06612062  0.8745613  -7.294572    0.57955456 -0.2681613  -0.6651368
  1.5054355   0.45234537  0.68067884 -0.6916995 ]",16.0,"[ 0.6308626  -0.06892508  0.06955624 -0.02452362 -0.35218972 -0.08247277
 -0.5641166   0.16722542  0.02490169  0.59726894 -0.08547026  0.15514919
  0.09714663  0.36350542 -0.0101549  -0.23769218]",16.0,0.0005000000237487257,-6.9594336,-10.178675,-3.6004422,-0.57717156,0.0005000000237487257,-0.44236594,-0.87779653,0.32295746,0.042504437
