-2.8,-2.4666666666666663,-6.8,-1.9333333333333333,-3.5999999999999996,-4.133333333333333,-5.466666666666667,-8.466666666666667,-5.033333333333333,-3.6999999999999997,-3.7999999999999994,-3.8,-4.8,-5.133333333333333,-8.466666666666667,-4.466666666666667,-4.133333333333333,-4.8,-3.5,-6.366666666666667
0.1,0.0,-1.0,0.0,0.0,0.1,0.2,-1.0,-1.0,0.1,0.0,0.0,0.0,0.2,0.30000000000000004,0.1,0.0,-1.0,0.2,0.0
